student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,hobbies,devices,skills.tech.python,skills.tech.excel,skills.tech.sql,skills.soft,family.siblings,family.income.father,family.income.mother,addr_city,addr_district,addr_postal
782,Erika Thompson,,Male,72.0,+998486105057,New Donborough,,1976-03-14 00:00:00,Other,110.0,pending,4.5,average,238.0,1988-06-23 00:00:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['able', 'toward']}",,,,,,,,,,,,
783,Richard Powell,18.0,Unknown,69.0,,Jameschester,,,Data Science,110.0,inactive,0.0,good,73.0,1973-07-25 00:00:00,"Apartment 9, Christinastad district, Tashkent, UZ, 100084","{'hobbies': ['along', 'staff'], 'skills': {'tech': {'python': 1, 'excel': 3, 'sql': 5}, 'soft': ['energy', 'outside']}, 'family': {'siblings': 0, 'income': {'father': 524, 'mother': 1011}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]}","['along', 'staff']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]",1.0,3.0,5.0,"['energy', 'outside']",0.0,524.0,1011.0,Tashkent,Christinastad,100084
784,Howard Frank,,Unknown,,+998602992499,New Shelia,,1996-03-16 00:00:00,Data Science,110.0,inactive,-2.0,excellent,298.0,2008-11-19 00:00:00,UZ 100325 Tashkent Michaelland,"{'hobbies': ['ball', 'suddenly'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 4}, 'soft': ['future', 'out']}, 'family': {'siblings': 0, 'income': {'father': 1069, 'mother': 255}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]}","['ball', 'suddenly']","[{'type': 'laptop', 'brand': 'HP', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]",3.0,2.0,4.0,"['future', 'out']",0.0,1069.0,255.0,Tashkent,,100325
785,,21.0,Unknown,59.0,+998534701254,Morrisstad,,1982-04-27 00:00:00,Data Science,,active,15.5,,147.0,,"033 Stewart Lights Suite 397, South Courtneymouth","{'hobbies': ['organization', 'near'], 'skills': {'tech': {'python': 1, 'excel': 3, 'sql': 4}, 'soft': ['share', 'interest']}, 'family': {'siblings': 4, 'income': {'father': 1393, 'mother': 672}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}","['organization', 'near']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]",1.0,3.0,4.0,"['share', 'interest']",4.0,1393.0,672.0,Other,,
786,,20.0,Female,76.0,,Jonathanchester,cortezholly@yahoo.com,,Data Science,61.0,pending,0.0,,128.0,,"697 Debbie Neck Suite 615, Fosterside","{hobbies:['meet', 'thought']}",,,,,,,,,,Other,,
787,Bradley Schwartz,22.0,Unknown,92.0,+998081435711,South Jacquelinemouth,jeanette11@smith.com,1995-11-26 00:00:00,Data Science,,pending,4.5,average,244.0,2011-07-02 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['several', 'practice'], 'skills': {'tech': {'python': 5, 'excel': 5, 'sql': 4}, 'soft': ['strategy', 'hear']}, 'family': {'siblings': 3, 'income': {'father': 757, 'mother': 1335}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}","['several', 'practice']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]",5.0,5.0,4.0,"['strategy', 'hear']",3.0,757.0,1335.0,,,
788,Michelle Jones,,Female,79.0,+998058632330,Anthonyshire,,,Other,94.0,inactive,0.0,,65.0,2000-06-01 00:00:00,UZ 100501 Tashkent Ochoahaven,"{""hobbies"": [""nice"", ""last""], ""skills"": {""tech"": {""python"": 5, ""excel"": 3, ""sql"": 5}, ""soft"": [""avoid"", ""include""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 829, ""mother"": 631}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2022}]}","['nice', 'last']","[{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]",5.0,3.0,5.0,"['avoid', 'include']",2.0,829.0,631.0,Tashkent,,100501
789,Bradley Hawkins,22.0,Female,71.0,+998205972324,East Sarahport,vazquezjessica@gmail.com,2004-04-14 23:11:00,Other,,active,15.5,excellent,237.0,1993-01-30 02:39:27,"3626 Joseph Bridge, Port Rebecca","{hobbies:['responsibility', 'city']}",,,,,,,,,,Other,,
790,Edward Holmes,21.0,Female,51.0,,East Deborahview,,2012-10-22 00:00:00,Other,110.0,inactive,3.7,average,184.0,2016-12-09 23:58:10,"Apartment 2, North Melissafort district, Tashkent, UZ, 100116","{""hobbies"": [""establish"", ""evidence""], ""skills"": {""tech"": {""python"": 1, ""excel"": 5, ""sql"": 4}, ""soft"": [""color"", ""main""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1287, ""mother"": 408}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2022}]}","['establish', 'evidence']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]",1.0,5.0,4.0,"['color', 'main']",2.0,1287.0,408.0,Tashkent,North Melissafort,100116
791,Tyler Burke,20.0,Unknown,95.0,,South Jeremy,,1984-06-08 00:00:00,Python,101.0,inactive,0.0,,276.0,1976-04-26 00:00:00,"South Michellestad 28-kv, dom 8, Tashkent","{'hobbies': ['out', 'art'], 'skills': {'tech': {'python': 1, 'excel': 3, 'sql': 4}, 'soft': ['affect', 'prepare']}, 'family': {'siblings': 3, 'income': {'father': 558, 'mother': 689}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]}","['out', 'art']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]",1.0,3.0,4.0,"['affect', 'prepare']",3.0,558.0,689.0,Tashkent,,
792,,,Female,,+998897524802,Danaburgh,,1982-07-29 00:00:00,Data Science,110.0,pending,0.0,excellent,201.0,1997-01-31 00:00:00,UZ 100432 Tashkent Angelaberg,"{'hobbies': ['upon', 'education'], 'skills': {'tech': {'python': 5, 'excel': 4, 'sql': 5}, 'soft': ['data', 'technology']}, 'family': {'siblings': 0, 'income': {'father': 1399, 'mother': 1094}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}","['upon', 'education']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]",5.0,4.0,5.0,"['data', 'technology']",0.0,1399.0,1094.0,Tashkent,,100432
793,Alexander Baird,20.0,Female,88.0,,Rickyland,,1993-05-04 08:28:16,Data Science,,pending,15.5,,92.0,2018-07-19 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['ago', 'the'], 'skills': {'tech': {'python': 2, 'excel': 2, 'sql': 4}, 'soft': ['throughout', 'last']}, 'family': {'siblings': 5, 'income': {'father': 1117, 'mother': 593}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]}","['ago', 'the']","[{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]",2.0,2.0,4.0,"['throughout', 'last']",5.0,1117.0,593.0,,,
794,,18.0,Male,70.0,+998213176504,West Angelastad,,1974-10-30 12:21:00,Data Science,,inactive,-2.0,excellent,236.0,1989-12-24 00:00:00,"Apartment 42, New Fernando district, Tashkent, UZ, 100031","{'hobbies': ['avoid', 'happen'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 2}, 'soft': ['choice', 'prove']}, 'family': {'siblings': 3, 'income': {'father': 881, 'mother': 297}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}","['avoid', 'happen']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]",4.0,4.0,2.0,"['choice', 'prove']",3.0,881.0,297.0,Tashkent,New Fernando,100031
795,,20.0,Female,,+998121529772,East Jo,,2025-04-23 00:00:00,Data Science,,active,4.5,,242.0,2020-04-03 00:00:00,"Stephaniebury 3-kv, dom 8, Tashkent","{'hobbies': ['from', 'fall'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 2}, 'soft': ['assume', 'late']}, 'family': {'siblings': 1, 'income': {'father': 454, 'mother': 658}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}","['from', 'fall']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]",1.0,2.0,2.0,"['assume', 'late']",1.0,454.0,658.0,Tashkent,,
796,,20.0,Female,90.0,+998386067820,Port John,,1984-06-16 00:00:00,Data Science,,pending,,good,163.0,2021-08-30 18:23:53,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['fact', 'boy'], 'skills': {'tech': {'python': 2, 'excel': 5, 'sql': 5}, 'soft': ['newspaper', 'look']}, 'family': {'siblings': 2, 'income': {'father': 1337, 'mother': 528}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2018}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]}","['fact', 'boy']","[{'type': 'laptop', 'brand': 'HP', 'year': 2018}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]",2.0,5.0,5.0,"['newspaper', 'look']",2.0,1337.0,528.0,,,
797,Grant Oneill,21.0,Female,90.0,+998076368425,Mcmillanview,,,Other,109.0,inactive,,good,84.0,2019-05-16 01:21:00,UZ 100895 Tashkent West Jessicaview,"{""hobbies"": [""table"", ""least""], ""skills"": {""tech"": {""python"": 2, ""excel"": 5, ""sql"": 2}, ""soft"": [""believe"", ""stock""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 1214, ""mother"": 592}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}","['table', 'least']","[{'type': 'laptop', 'brand': 'HP', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]",2.0,5.0,2.0,"['believe', 'stock']",1.0,1214.0,592.0,Tashkent,,100895
798,,19.0,Female,92.0,+998262675937,Kerrymouth,,,Other,,inactive,0.0,excellent,295.0,2023-12-10 17:59:07,"01332 Gordon Ford Apt. 639, East Pamelachester","{""hobbies"": [""at"", ""word""], ""skills"": {""tech"": {""python"": 5, ""excel"": 1, ""sql"": 5}, ""soft"": [""occur"", ""training""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 373, ""mother"": 699}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2023}]}","['at', 'word']","[{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]",5.0,1.0,5.0,"['occur', 'training']",0.0,373.0,699.0,Other,,
799,Linda Hernandez,19.0,Female,61.0,,New Kylefort,,2004-09-25 04:34:00,Data Science,,active,3.7,excellent,75.0,1977-12-31 12:06:52,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""continue"", ""everybody""], ""skills"": {""tech"": {""python"": 5, ""excel"": 5, ""sql"": 4}, ""soft"": [""others"", ""actually""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 1008, ""mother"": 679}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]}","['continue', 'everybody']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]",5.0,5.0,4.0,"['others', 'actually']",1.0,1008.0,679.0,,,
800,Jeffrey Jones,,Female,71.0,+998511048595,North Lindaton,,1984-08-11 04:13:00,Data Science,74.0,inactive,3.7,average,184.0,1998-02-26 00:00:00,"West Anthony 17-kv, dom 21, Tashkent","{hobbies:['bad', 'I']}",,,,,,,,,,Tashkent,,
801,,19.0,Female,76.0,+998968304799,Bakertown,,1997-07-30 15:21:00,Data Science,64.0,inactive,4.5,good,77.0,1976-07-18 00:00:00,"Apartment 25, New Jerry district, Tashkent, UZ, 100509","{'hobbies': ['middle', 'card'], 'skills': {'tech': {'python': 1, 'excel': 5, 'sql': 5}, 'soft': ['really', 'eye']}, 'family': {'siblings': 5, 'income': {'father': 1041, 'mother': 306}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}","['middle', 'card']","[{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]",1.0,5.0,5.0,"['really', 'eye']",5.0,1041.0,306.0,Tashkent,New Jerry,100509
802,Debra Wade,20.0,Male,97.0,+998078139193,West Cynthiafurt,,2025-10-28 02:46:41,Python,,pending,,good,143.0,,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['star', 'above'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 5}, 'soft': ['deal', 'each']}, 'family': {'siblings': 5, 'income': {'father': 509, 'mother': 343}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}","['star', 'above']","[{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]",5.0,2.0,5.0,"['deal', 'each']",5.0,509.0,343.0,,,
803,Michael Pacheco,18.0,Male,90.0,,Daviesland,,1972-05-19 00:00:00,Other,85.0,inactive,0.0,good,243.0,1987-04-07 00:00:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
804,Erika Hardy,20.0,Female,82.0,+998957655179,North Dennis,,1996-08-30 00:00:00,Data Science,,inactive,3.7,,88.0,1993-02-24 00:00:00,UZ 100460 Tashkent Nicholasport,INVALID_JSON_DATA,,,,,,,,,,Tashkent,,100460
805,Lisa Gibson,20.0,Female,70.0,,Lake Allisonport,kelleywanda@yahoo.com,2003-01-20 00:00:00,Data Science,89.0,active,0.0,good,187.0,,"Kristinabury 6-kv, dom 7, Tashkent","{'hobbies': ['five', 'the'], 'skills': {'tech': {'python': 3, 'excel': 3, 'sql': 4}, 'soft': ['pay', 'attention']}, 'family': {'siblings': 1, 'income': {'father': 987, 'mother': 601}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}","['five', 'the']","[{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]",3.0,3.0,4.0,"['pay', 'attention']",1.0,987.0,601.0,Tashkent,,
806,,19.0,Female,68.0,+998629356533,South Juliehaven,,2019-05-29 00:00:00,Data Science,110.0,inactive,3.7,average,296.0,1977-01-27 16:13:00,UZ 100501 Tashkent Jeffreyhaven,"{hobbies:['half', 'season']}",,,,,,,,,,Tashkent,,100501
807,,22.0,Female,90.0,+998945761097,Port Sarah,kenneth39@anthony.info,1984-01-28 00:00:00,Data Science,110.0,inactive,,,113.0,,UZ 100749 Tashkent Angieborough,"{'hobbies': ['treatment', 'medical'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 3}, 'soft': ['reach', 'unit']}, 'family': {'siblings': 1, 'income': {'father': 1437, 'mother': 1091}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}","['treatment', 'medical']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]",1.0,2.0,3.0,"['reach', 'unit']",1.0,1437.0,1091.0,Tashkent,,100749
808,Sharon Moore,20.0,Unknown,90.0,+998402387416,Albertshire,,2019-01-26 00:00:00,Data Science,,active,-2.0,excellent,252.0,1984-12-26 14:43:24,"Apartment 44, North James district, Tashkent, UZ, 100181","{""hobbies"": [""nothing"", ""machine""], ""skills"": {""tech"": {""python"": 5, ""excel"": 4, ""sql"": 1}, ""soft"": [""night"", ""rather""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1220, ""mother"": 1068}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2018}]}","['nothing', 'machine']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]",5.0,4.0,1.0,"['night', 'rather']",2.0,1220.0,1068.0,Tashkent,North James,100181
809,Amber Kelly,20.0,Male,,,Port Jerry,,2017-01-01 00:00:00,Data Science,110.0,pending,4.03,average,292.0,2017-09-08 01:33:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['method', 'within'], 'skills': {'tech': {'python': 3, 'excel': 5, 'sql': 1}, 'soft': ['put', 'leg']}, 'family': {'siblings': 4, 'income': {'father': 734, 'mother': 1405}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]}","['method', 'within']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]",3.0,5.0,1.0,"['put', 'leg']",4.0,734.0,1405.0,,,
810,Jennifer English,,Male,,,Port Joshua,,2019-09-03 19:30:30,Other,90.0,inactive,4.5,,109.0,2007-11-21 13:42:05,"Apartment 17, Port Brandi district, Tashkent, UZ, 100041","{""hobbies"": [""property"", ""resource""], ""skills"": {""tech"": {""python"": 2, ""excel"": 3, ""sql"": 5}, ""soft"": [""behavior"", ""situation""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 682, ""mother"": 1487}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2020}]}","['property', 'resource']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2023}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]",2.0,3.0,5.0,"['behavior', 'situation']",4.0,682.0,1487.0,Tashkent,Port Brandi,100041
811,Crystal King,18.0,Unknown,,+998513298883,New Taylorchester,jennakeller@yahoo.com,,Data Science,105.0,pending,,good,129.0,1982-12-09 05:21:06,UZ 100887 Tashkent Port Brendafurt,"{'hobbies': ['suffer', 'fight'], 'skills': {'tech': {'python': 2, 'excel': 1, 'sql': 2}, 'soft': ['head', 'always']}, 'family': {'siblings': 5, 'income': {'father': 1440, 'mother': 1458}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}","['suffer', 'fight']","[{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]",2.0,1.0,2.0,"['head', 'always']",5.0,1440.0,1458.0,Tashkent,,100887
812,,22.0,Male,90.0,,Port Brianside,,,Data Science,,inactive,15.5,average,52.0,2005-07-06 00:00:00,"Apartment 14, East Monica district, Tashkent, UZ, 100389","{""hobbies"": [""teacher"", ""tell""], ""skills"": {""tech"": {""python"": 2, ""excel"": 4, ""sql"": 5}, ""soft"": [""research"", ""under""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 357, ""mother"": 805}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2022}]}","['teacher', 'tell']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]",2.0,4.0,5.0,"['research', 'under']",5.0,357.0,805.0,Tashkent,East Monica,100389
813,Aaron Webster,20.0,Unknown,84.0,+998866642250,West Donna,,1993-09-02 02:08:00,Python,,pending,3.7,good,203.0,,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""rate"", ""she""], ""skills"": {""tech"": {""python"": 3, ""excel"": 3, ""sql"": 1}, ""soft"": [""important"", ""various""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 693, ""mother"": 463}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2021}]}","['rate', 'she']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]",3.0,3.0,1.0,"['important', 'various']",1.0,693.0,463.0,,,
814,Steven Kelley,20.0,Female,,,East Amandachester,,1980-05-22 00:00:00,Python,65.0,active,4.5,excellent,223.0,1982-11-20 18:43:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
815,,20.0,Female,83.0,+998415612583,North Josephfort,chahn@graves.com,1998-01-17 23:19:00,Data Science,110.0,active,3.69,average,107.0,2023-04-15 21:13:03,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
816,Michelle Rodriguez,18.0,Female,93.0,+998160567814,West Deanna,,2010-06-14 00:00:00,Data Science,110.0,inactive,4.5,excellent,244.0,1989-09-25 00:00:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
817,Joshua Munoz,20.0,Female,,+998908153530,West Margaretchester,wchan@hotmail.com,2005-01-29 00:00:00,Other,,active,3.24,average,101.0,,"Apartment 48, Williamton district, Tashkent, UZ, 100704",INVALID_JSON_DATA,,,,,,,,,,Tashkent,Williamton,100704
818,Randy Hogan,19.0,Female,,,New Laura,bennettdonna@moore.info,1991-07-19 13:36:19,Other,91.0,active,4.5,average,261.0,2021-11-08 09:20:54,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['education', 'police'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 2}, 'soft': ['last', 'year']}, 'family': {'siblings': 5, 'income': {'father': 1262, 'mother': 656}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}","['education', 'police']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]",4.0,5.0,2.0,"['last', 'year']",5.0,1262.0,656.0,,,
819,Thomas Rogers,20.0,Female,90.0,+998745394440,Sandramouth,,1970-06-13 00:00:00,Other,,pending,4.5,good,85.0,1995-11-10 00:00:00,"Christineview 27-kv, dom 19, Tashkent","{'hobbies': ['leave', 'address'], 'skills': {'tech': {'python': 4, 'excel': 2, 'sql': 5}, 'soft': ['attack', 'surface']}, 'family': {'siblings': 0, 'income': {'father': 609, 'mother': 212}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}","['leave', 'address']","[{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]",4.0,2.0,5.0,"['attack', 'surface']",0.0,609.0,212.0,Tashkent,,
820,,20.0,Female,82.0,+998492716032,Scotthaven,,,Data Science,110.0,inactive,4.0,excellent,234.0,1972-06-06 08:39:43,"Apartment 19, Larryland district, Tashkent, UZ, 100863","{hobbies:['old', 'into']}",,,,,,,,,,Tashkent,Larryland,100863
821,,,Female,80.0,,East Melissa,tuckerjeremy@giles.net,1991-11-05 00:00:00,Data Science,113.0,active,0.0,average,208.0,1995-11-22 00:00:00,"156 Mack Ports, Floresbury","{hobbies:['news', 'economic']}",,,,,,,,,,Other,,
822,Sandra Allen,,Female,90.0,+998453138332,New Joseph,,,Python,,inactive,15.5,excellent,258.0,2022-12-02 17:50:40,"West Mark 17-kv, dom 41, Tashkent","{hobbies:['trade', 'customer']}",,,,,,,,,,Tashkent,,
823,Grace Russell,20.0,Female,95.0,,North James,kellyromero@mccoy.biz,2009-07-17 00:00:00,Data Science,110.0,pending,3.7,good,250.0,1977-11-12 00:00:00,"0473 Hess Dam Suite 547, South Charles","{hobbies:['already', 'return']}",,,,,,,,,,Other,,
824,,,Male,,,Port Nathan,,2011-07-29 13:34:00,Data Science,,inactive,4.5,excellent,158.0,,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['Republican', 'dark'], 'skills': {'tech': {'python': 3, 'excel': 5, 'sql': 5}, 'soft': ['each', 'focus']}, 'family': {'siblings': 5, 'income': {'father': 625, 'mother': 1472}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]}","['Republican', 'dark']","[{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]",3.0,5.0,5.0,"['each', 'focus']",5.0,625.0,1472.0,,,
825,Elizabeth Hawkins,22.0,Female,90.0,,East Alicia,,2015-04-20 00:00:00,Other,,active,4.5,average,239.0,1974-12-25 00:00:00,"Lake Annafurt 16-kv, dom 40, Tashkent","{hobbies:['market', 'administration']}",,,,,,,,,,Tashkent,,
826,,21.0,Male,90.0,,Youngmouth,,1980-11-20 00:00:00,Other,,inactive,15.5,,270.0,1991-05-20 00:00:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
827,Douglas Matthews,19.0,Female,,+998680823234,Lake Donnaland,kevin36@yahoo.com,1984-09-26 10:03:00,Other,103.0,active,1.59,,229.0,1991-02-16 04:17:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['both', 'believe'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 2}, 'soft': ['the', 'culture']}, 'family': {'siblings': 3, 'income': {'father': 924, 'mother': 769}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2018}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}","['both', 'believe']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2018}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]",4.0,5.0,2.0,"['the', 'culture']",3.0,924.0,769.0,,,
